CD_MUN,NM_MUN,latitude,longitude,CD_UF,NM_UF,SIGLA_UF,CD_REGIAO,NM_REGIAO,SIGLA_RG,AREA_KM2
4209201,Lacerdópolis,-27.25088144,-51.59031762,42,Santa Catarina,SC,4,Sul,S,69.036
4201000,Anita Garibaldi,-27.73031836,-51.07956618,42,Santa Catarina,SC,4,Sul,S,589.812
4209177,Jupiá,-26.3941025,-52.72091726,42,Santa Catarina,SC,4,Sul,S,91.448
4217204,São Miguel do Oeste,-26.7272621,-53.51224741,42,Santa Catarina,SC,4,Sul,S,233.83
4209003,Joaçaba,-27.15179047,-51.59294109,42,Santa Catarina,SC,4,Sul,S,241.637
4200804,Anchieta,-26.53294678,-53.33308691,42,Santa Catarina,SC,4,Sul,S,232.348
4217253,São Pedro de Alcântara,-27.59157612,-48.83711901,42,Santa Catarina,SC,4,Sul,S,139.196
4208450,Itapoá,-26.08239757,-48.65234392,42,Santa Catarina,SC,4,Sul,S,245.529
4216602,São José,-27.57846825,-48.65625516,42,Santa Catarina,SC,4,Sul,S,150.499
4208401,Itapiranga,-27.11221399,-53.71168749,42,Santa Catarina,SC,4,Sul,S,281.782
4200200,Agrolândia,-27.45509152,-49.82478893,42,Santa Catarina,SC,4,Sul,S,206.815
4216404,São João do Sul,-29.20556344,-49.8134699,42,Santa Catarina,SC,4,Sul,S,184.375
4200051,Abdon Batista,-27.58382452,-51.05626154,42,Santa Catarina,SC,4,Sul,S,237.517
4208203,Itajaí,-26.96899047,-48.7533801,42,Santa Catarina,SC,4,Sul,S,289.215
4216503,São Joaquim,-28.29833454,-50.0138839,42,Santa Catarina,SC,4,Sul,S,1888.627
4208302,Itapema,-27.10857907,-48.6344227,42,Santa Catarina,SC,4,Sul,S,58.21
4200101,Abelardo Luz,-26.56244019,-52.25575709,42,Santa Catarina,SC,4,Sul,S,953.991
4216800,São José do Cerrito,-27.59826783,-50.6503658,42,Santa Catarina,SC,4,Sul,S,948.714
4208609,Jaborá,-27.1415111,-51.77267638,42,Santa Catarina,SC,4,Sul,S,182.483
4200408,Água Doce,-26.76555344,-51.61190865,42,Santa Catarina,SC,4,Sul,S,1327.921
4208708,Jacinto Machado,-28.99481663,-49.84813975,42,Santa Catarina,SC,4,Sul,S,430.704
4200507,Águas de Chapecó,-27.05436542,-52.95671302,42,Santa Catarina,SC,4,Sul,S,139.511
4216701,São José do Cedro,-26.4808746,-53.53372492,42,Santa Catarina,SC,4,Sul,S,280.76
4208500,Ituporanga,-27.45343567,-49.53888469,42,Santa Catarina,SC,4,Sul,S,336.588
4200309,Agronômica,-27.32754818,-49.72075282,42,Santa Catarina,SC,4,Sul,S,129.774
4216057,São Cristóvão do Sul,-27.29522715,-50.34949544,42,Santa Catarina,SC,4,Sul,S,345.902
4207858,Irati,-26.62758989,-52.89010015,42,Santa Catarina,SC,4,Sul,S,77.912
4216008,São Carlos,-27.03010419,-53.03140639,42,Santa Catarina,SC,4,Sul,S,162.12
4216107,São Domingos,-26.53935397,-52.55457798,42,Santa Catarina,SC,4,Sul,S,367.525
4207908,Irineópolis,-26.35703107,-50.76069932,42,Santa Catarina,SC,4,Sul,S,589.698
4215901,São Bonifácio,-27.95652259,-48.93909127,42,Santa Catarina,SC,4,Sul,S,461.438
4207700,Ipumirim,-27.04036037,-52.15289093,42,Santa Catarina,SC,4,Sul,S,246.115
4207809,Irani,-27.02522172,-51.91794706,42,Santa Catarina,SC,4,Sul,S,325.862
4207759,Iraceminha,-26.84531452,-53.32445284,42,Santa Catarina,SC,4,Sul,S,165.147
4216305,São João Batista,-27.32890781,-48.85900968,42,Santa Catarina,SC,4,Sul,S,200.765
4208104,Itaiópolis,-26.47205818,-49.89139515,42,Santa Catarina,SC,4,Sul,S,1297.543
4216354,São João do Itaperiú,-26.59104359,-48.79773583,42,Santa Catarina,SC,4,Sul,S,151.885
4208005,Itá,-27.24402272,-52.33214742,42,Santa Catarina,SC,4,Sul,S,166.265
4216255,São João do Oeste,-27.0916148,-53.59172862,42,Santa Catarina,SC,4,Sul,S,163.589
4216206,São Francisco do Sul,-26.26158004,-48.64033736,42,Santa Catarina,SC,4,Sul,S,493.266
4215554,Santa Helena,-26.92195803,-53.6196537,42,Santa Catarina,SC,4,Sul,S,81.004
4215505,Santa Cecília,-26.92594673,-50.44620554,42,Santa Catarina,SC,4,Sul,S,1145.716
4207304,Imbituba,-28.1942345,-48.70266087,42,Santa Catarina,SC,4,Sul,S,181.577
4215604,Santa Rosa de Lima,-28.01191851,-49.18188379,42,Santa Catarina,SC,4,Sul,S,203.218
4207403,Imbuia,-27.50290935,-49.40653325,42,Santa Catarina,SC,4,Sul,S,119.113
