CD_MUN,NM_MUN,latitude,longitude,CD_UF,NM_UF,SIGLA_UF,CD_REGIAO,NM_REGIAO,SIGLA_RG,AREA_KM2
2105104,Icatu,-2.650585,-43.862265,21,Maranhão,MA,2,Nordeste,NE,1124.446
2104909,Guimarães,-2.14622,-44.662261,21,Maranhão,MA,2,Nordeste,NE,478.857
2105005,Humberto de Campos,-2.668557,-43.575511,21,Maranhão,MA,2,Nordeste,NE,1714.625
2105302,Imperatriz,-5.339776,-47.575236,21,Maranhão,MA,2,Nordeste,NE,1369.039
2105401,Itapecuru Mirim,-3.387319,-44.277617,21,Maranhão,MA,2,Nordeste,NE,1480.641
2105351,Itaipava do Grajaú,-5.185041,-45.678042,21,Maranhão,MA,2,Nordeste,NE,1244.398
2105203,Igarapé Grande,-4.592077,-44.826239,21,Maranhão,MA,2,Nordeste,NE,346.218
2104552,Governador Edison Lobão,-5.718472,-47.324753,21,Maranhão,MA,2,Nordeste,NE,615.957
2112803,Viana,-3.156351,-45.002455,21,Maranhão,MA,2,Nordeste,NE,1166.745
2104628,Governador Luiz Rocha,-5.52829,-44.090217,21,Maranhão,MA,2,Nordeste,NE,401.587
2104602,Governador Eugênio Barros,-5.366799,-44.095902,21,Maranhão,MA,2,Nordeste,NE,647.015
2112605,Urbano Santos,-3.260065,-43.280822,21,Maranhão,MA,2,Nordeste,NE,1706.196
2104404,Gonçalves Dias,-5.152224,-44.171959,21,Maranhão,MA,2,Nordeste,NE,883.588
2112704,Vargem Grande,-3.710871,-43.853801,21,Maranhão,MA,2,Nordeste,NE,1958.702
2104503,Governador Archer,-4.999489,-44.221494,21,Maranhão,MA,2,Nordeste,NE,445.857
2113009,Vitorino Freire,-4.243717,-45.312509,21,Maranhão,MA,2,Nordeste,NE,1193.386
2104800,Grajaú,-5.84018,-46.014881,21,Maranhão,MA,2,Nordeste,NE,8861.696
2112902,Vitória do Mearim,-3.567845,-44.922086,21,Maranhão,MA,2,Nordeste,NE,715.625
2104701,Graça Aranha,-5.414804,-44.31812,21,Maranhão,MA,2,Nordeste,NE,271.445
2112852,Vila Nova dos Martírios,-5.074788,-48.080501,21,Maranhão,MA,2,Nordeste,NE,1190.008
2104677,Governador Nunes Freire,-2.062341,-45.821147,21,Maranhão,MA,2,Nordeste,NE,1049.208
2104651,Governador Newton Bello,-3.419121,-45.925795,21,Maranhão,MA,2,Nordeste,NE,1144.146
2112233,Trizidela do Vale,-4.539296,-44.681778,21,Maranhão,MA,2,Nordeste,NE,291.61
2104057,Estreito,-6.782524,-47.201165,21,Maranhão,MA,2,Nordeste,NE,2719.964
2112209,Timon,-5.185557,-42.981069,21,Maranhão,MA,2,Nordeste,NE,1763.219
2104008,Esperantinópolis,-4.899061,-44.890471,21,Maranhão,MA,2,Nordeste,NE,452.402
2112308,Tuntum,-5.610332,-44.730674,21,Maranhão,MA,2,Nordeste,NE,3369.119
2104107,Fortaleza dos Nogueiras,-6.941925,-46.081929,21,Maranhão,MA,2,Nordeste,NE,1853.382
2104099,Formosa da Serra Negra,-6.514156,-46.186189,21,Maranhão,MA,2,Nordeste,NE,3690.633
2112274,Tufilândia,-3.758067,-45.581295,21,Maranhão,MA,2,Nordeste,NE,270.934
2104081,Fernando Falcão,-6.17367,-45.305909,21,Maranhão,MA,2,Nordeste,NE,5086.59
2104073,Feira Nova do Maranhão,-7.018645,-46.626722,21,Maranhão,MA,2,Nordeste,NE,1626.052
2112100,Timbiras,-4.152997,-43.813453,21,Maranhão,MA,2,Nordeste,NE,1486.582
2103901,Duque Bacelar,-4.099149,-43.00986,21,Maranhão,MA,2,Nordeste,NE,317.494
2112506,Tutóia,-2.923056,-42.390572,21,Maranhão,MA,2,Nordeste,NE,1566.081
2104305,Godofredo Viana,-1.370742,-45.763056,21,Maranhão,MA,2,Nordeste,NE,725.707
2112456,Turilândia,-2.158825,-45.437475,21,Maranhão,MA,2,Nordeste,NE,1507.976
2112407,Turiaçu,-1.765246,-45.463095,21,Maranhão,MA,2,Nordeste,NE,2622.281
2111748,Senador Alexandre Costa,-5.261052,-43.984637,21,Maranhão,MA,2,Nordeste,NE,426.431
2104206,Fortuna,-5.634339,-44.014603,21,Maranhão,MA,2,Nordeste,NE,835.668
2103554,Conceição do Lago-Açu,-3.796863,-44.838635,21,Maranhão,MA,2,Nordeste,NE,727.133
2111722,Satubinha,-3.938613,-45.259228,21,Maranhão,MA,2,Nordeste,NE,441.807
2111706,São Vicente Ferrer,-2.877202,-44.941509,21,Maranhão,MA,2,Nordeste,NE,393.927
2103505,Colinas,-6.055793,-44.181414,21,Maranhão,MA,2,Nordeste,NE,1978.668
2111805,Sítio Novo,-6.227718,-46.595673,21,Maranhão,MA,2,Nordeste,NE,3114.682
2111789,Serrano do Maranhão,-1.870953,-45.017481,21,Maranhão,MA,2,Nordeste,NE,1185.31
2103604,Coroatá,-4.102191,-44.145298,21,Maranhão,MA,2,Nordeste,NE,2263.692
2111763,Senador La Rocque,-5.388703,-47.144663,21,Maranhão,MA,2,Nordeste,NE,737.078
2111607,São Raimundo das Mangabeiras,-7.013867,-45.690902,21,Maranhão,MA,2,Nordeste,NE,3523.94
2103406,Coelho Neto,-4.24808,-43.111893,21,Maranhão,MA,2,Nordeste,NE,976.653
2111573,São Pedro dos Crentes,-6.819472,-46.707279,21,Maranhão,MA,2,Nordeste,NE,979.559
2111672,São Roberto,-5.018795,-45.034744,21,Maranhão,MA,2,Nordeste,NE,226.811
2111631,São Raimundo do Doca Bezerra,-5.089697,-45.146157,21,Maranhão,MA,2,Nordeste,NE,419.55
2112001,Tasso Fragoso,-8.331679,-45.886203,21,Maranhão,MA,2,Nordeste,NE,4369.318
2103802,Dom Pedro,-5.021271,-44.397091,21,Maranhão,MA,2,Nordeste,NE,358.493
2111953,Sucupira do Riachão,-6.406767,-43.485199,21,Maranhão,MA,2,Nordeste,NE,862.226
2103752,Davinópolis,-5.598721,-47.300445,21,Maranhão,MA,2,Nordeste,NE,332.249
2111904,Sucupira do Norte,-6.509769,-44.338919,21,Maranhão,MA,2,Nordeste,NE,1074.435
2103703,Cururupu,-1.672995,-44.820498,21,Maranhão,MA,2,Nordeste,NE,1255.667
2111201,São José de Ribamar,-2.574312,-44.130489,21,Maranhão,MA,2,Nordeste,NE,180.266
2103000,Caxias,-4.866261,-43.298978,21,Maranhão,MA,2,Nordeste,NE,5200.625
2111300,São Luís,-2.63368,-44.280902,21,Maranhão,MA,2,Nordeste,NE,583.063
2103109,Cedral,-1.977456,-44.593751,21,Maranhão,MA,2,Nordeste,NE,285.211
2111250,São José dos Basílios,-5.039816,-44.568357,21,Maranhão,MA,2,Nordeste,NE,353.72
2111102,São João dos Patos,-6.559447,-43.638109,21,Maranhão,MA,2,Nordeste,NE,1483.255
2102903,Carutapera,-1.35003,-46.029451,21,Maranhão,MA,2,Nordeste,NE,1260.569
2111078,São João do Soter,-5.04014,-43.766615,21,Maranhão,MA,2,Nordeste,NE,1438.066
2111052,São João do Paraíso,-6.463342,-46.900384,21,Maranhão,MA,2,Nordeste,NE,2052.328
2103257,Cidelândia,-5.057172,-47.829798,21,Maranhão,MA,2,Nordeste,NE,1462.81
2111532,São Pedro da Água Branca,-5.133492,-48.368923,21,Maranhão,MA,2,Nordeste,NE,720.461
2111508,São Mateus do Maranhão,-3.990201,-44.527636,21,Maranhão,MA,2,Nordeste,NE,800.045
2103307,Codó,-4.607049,-43.885871,21,Maranhão,MA,2,Nordeste,NE,4361.6
2103174,Centro Novo do Maranhão,-3.070102,-46.533603,21,Maranhão,MA,2,Nordeste,NE,8401.002
2103158,Centro do Guilherme,-2.432498,-46.120451,21,Maranhão,MA,2,Nordeste,NE,1134.646
2103125,Central do Maranhão,-2.254871,-44.857931,21,Maranhão,MA,2,Nordeste,NE,319.538
2111409,São Luís Gonzaga do Maranhão,-4.377381,-44.623099,21,Maranhão,MA,2,Nordeste,NE,909.164
2103208,Chapadinha,-3.848547,-43.453845,21,Maranhão,MA,2,Nordeste,NE,3248.774
2110708,São Domingos do Maranhão,-5.638197,-44.336533,21,Maranhão,MA,2,Nordeste,NE,1151.978
2102507,Cajari,-3.390633,-45.05271,21,Maranhão,MA,2,Nordeste,NE,662.066
2102556,Campestre do Maranhão,-6.176207,-47.263836,21,Maranhão,MA,2,Nordeste,NE,613.529
2102374,Cachoeira Grande,-3.120097,-43.930929,21,Maranhão,MA,2,Nordeste,NE,707.236
2102358,Buritirana,-5.518241,-47.061778,21,Maranhão,MA,2,Nordeste,NE,821.261
2110658,São Domingos do Azeitão,-6.833232,-44.617343,21,Maranhão,MA,2,Nordeste,NE,961.153
2110609,São Bernardo,-3.311965,-42.406043,21,Maranhão,MA,2,Nordeste,NE,1005.823
2102408,Cajapió,-2.874448,-44.598753,21,Maranhão,MA,2,Nordeste,NE,545.244
2102754,Capinzal do Norte,-4.68212,-44.30624,21,Maranhão,MA,2,Nordeste,NE,590.271
2111029,São João do Carú,-3.510822,-46.379006,21,Maranhão,MA,2,Nordeste,NE,910.065
2111003,São João Batista,-3.006038,-44.764588,21,Maranhão,MA,2,Nordeste,NE,649.957
2102804,Carolina,-7.37636,-47.211347,21,Maranhão,MA,2,Nordeste,NE,6267.601
2110807,São Félix de Balsas,-7.091652,-44.883485,21,Maranhão,MA,2,Nordeste,NE,2033.29
2102606,Cândido Mendes,-1.618293,-45.677086,21,Maranhão,MA,2,Nordeste,NE,1643.796
2110906,São Francisco do Maranhão,-6.208702,-43.113935,21,Maranhão,MA,2,Nordeste,NE,2284.217
2102705,Cantanhede,-3.621611,-44.262655,21,Maranhão,MA,2,Nordeste,NE,773.009
2110856,São Francisco do Brejão,-5.1585,-47.353712,21,Maranhão,MA,2,Nordeste,NE,745.357
2110203,Santa Rita,-3.159564,-44.328693,21,Maranhão,MA,2,Nordeste,NE,756.797
2102002,Bom Jardim,-3.899769,-46.417825,21,Maranhão,MA,2,Nordeste,NE,6579.946
2110278,Santo Amaro do Maranhão,-2.623221,-43.184116,21,Maranhão,MA,2,Nordeste,NE,1582.806
2101970,Boa Vista do Gurupi,-1.762064,-46.178912,21,Maranhão,MA,2,Nordeste,NE,400.35
2102077,Bom Lugar,-4.346629,-45.020967,21,Maranhão,MA,2,Nordeste,NE,445.171
2110237,Santana do Maranhão,-3.197209,-42.614658,21,Maranhão,MA,2,Nordeste,NE,932.032
2102036,Bom Jesus das Selvas,-4.600768,-46.688619,21,Maranhão,MA,2,Nordeste,NE,2676.93
2110039,Santa Luzia do Paruá,-2.539914,-45.772261,21,Maranhão,MA,2,Nordeste,NE,1010.483
2101939,Bernardo do Mearim,-4.680151,-44.687835,21,Maranhão,MA,2,Nordeste,NE,247.189
2110104,Santa Quitéria do Maranhão,-3.345257,-42.879956,21,Maranhão,MA,2,Nordeste,NE,1430.329
2101905,Bequimão,-2.43093,-44.785659,21,Maranhão,MA,2,Nordeste,NE,790.222
2110500,São Bento,-2.798039,-44.99923,21,Maranhão,MA,2,Nordeste,NE,456.998
2102325,Buriticupu,-4.492307,-46.342564,21,Maranhão,MA,2,Nordeste,NE,2553.663
2102309,Buriti Bravo,-5.789161,-43.830399,21,Maranhão,MA,2,Nordeste,NE,1581.721
2102150,Brejo de Areia,-4.365097,-45.650042,21,Maranhão,MA,2,Nordeste,NE,986.036
2110302,Santo Antônio dos Lopes,-4.826404,-44.481159,21,Maranhão,MA,2,Nordeste,NE,770.923
2102101,Brejo,-3.687025,-42.828499,21,Maranhão,MA,2,Nordeste,NE,1073.257
2110401,São Benedito do Rio Preto,-3.375321,-43.618454,21,Maranhão,MA,2,Nordeste,NE,931.484
2102200,Buriti,-3.900479,-43.001484,21,Maranhão,MA,2,Nordeste,NE,1475.78
2109700,Sambaíba,-7.515923,-45.610083,21,Maranhão,MA,2,Nordeste,NE,3015.086
2101509,Barão de Grajaú,-6.592867,-43.188006,21,Maranhão,MA,2,Nordeste,NE,2209.414
2109759,Santa Filomena do Maranhão,-5.518964,-44.618495,21,Maranhão,MA,2,Nordeste,NE,623.213
2109551,Ribamar Fiquene,-5.958382,-47.316103,21,Maranhão,MA,2,Nordeste,NE,733.458
2101350,Bacurituba,-2.699589,-44.695158,21,Maranhão,MA,2,Nordeste,NE,413.651
2109601,Rosário,-2.956322,-44.201895,21,Maranhão,MA,2,Nordeste,NE,647.998
2101400,Balsas,-8.250532,-46.362925,21,Maranhão,MA,2,Nordeste,NE,12601.976
2101731,Belágua,-3.101287,-43.462336,21,Maranhão,MA,2,Nordeste,NE,569.606
2109908,Santa Inês,-3.873489,-45.43675,21,Maranhão,MA,2,Nordeste,NE,786.689
2101707,Barreirinhas,-2.839705,-42.910113,21,Maranhão,MA,2,Nordeste,NE,3046.308
2110005,Santa Luzia,-4.269702,-45.93154,21,Maranhão,MA,2,Nordeste,NE,4837.168
2101806,Benedito Leite,-7.120433,-44.568185,21,Maranhão,MA,2,Nordeste,NE,1784.64
2101772,Bela Vista do Maranhão,-3.757828,-45.265952,21,Maranhão,MA,2,Nordeste,NE,147.949
2109809,Santa Helena,-2.418746,-45.371012,21,Maranhão,MA,2,Nordeste,NE,2191.164
2101608,Barra do Corda,-5.503989,-45.183024,21,Maranhão,MA,2,Nordeste,NE,5187.673
2100956,Arame,-5.027609,-45.945886,21,Maranhão,MA,2,Nordeste,NE,2976.039
2109239,Presidente Médici,-2.318948,-45.773366,21,Maranhão,MA,2,Nordeste,NE,437.687
2109205,Presidente Juscelino,-3.089669,-44.077892,21,Maranhão,MA,2,Nordeste,NE,355.568
2109056,Porto Rico do Maranhão,-1.883844,-44.633125,21,Maranhão,MA,2,Nordeste,NE,244.979
2101004,Arari,-3.533321,-44.727366,21,Maranhão,MA,2,Nordeste,NE,1099.81
2109007,Porto Franco,-6.368782,-47.179923,21,Maranhão,MA,2,Nordeste,NE,1421.011
2100832,Apicum-Açu,-1.535338,-45.087372,21,Maranhão,MA,2,Nordeste,NE,341.12
2100808,Anapurus,-3.543904,-43.107742,21,Maranhão,MA,2,Nordeste,NE,608.903
2109106,Presidente Dutra,-5.283057,-44.457095,21,Maranhão,MA,2,Nordeste,NE,771.574
2100907,Araioses,-2.972195,-42.016968,21,Maranhão,MA,2,Nordeste,NE,1789.73
2100873,Araguanã,-3.079076,-45.787319,21,Maranhão,MA,2,Nordeste,NE,805.194
2101251,Bacabeira,-2.936335,-44.357972,21,Maranhão,MA,2,Nordeste,NE,542.961
2109403,Primeira Cruz,-2.709183,-43.362857,21,Maranhão,MA,2,Nordeste,NE,1337.161
2101202,Bacabal,-4.171076,-44.761826,21,Maranhão,MA,2,Nordeste,NE,1656.736
2109502,Riachão,-7.597788,-46.659429,21,Maranhão,MA,2,Nordeste,NE,6402.83
2101301,Bacuri,-1.681832,-45.165208,21,Maranhão,MA,2,Nordeste,NE,832.084
2109452,Raposa,-2.437585,-44.089673,21,Maranhão,MA,2,Nordeste,NE,79.213
2109304,Presidente Vargas,-3.346074,-43.955896,21,Maranhão,MA,2,Nordeste,NE,460.004
2101103,Axixá,-2.84387,-44.098652,21,Maranhão,MA,2,Nordeste,NE,160.462
2109270,Presidente Sarney,-2.586646,-45.361528,21,Maranhão,MA,2,Nordeste,NE,726.176
2100477,Alto Alegre do Pindaré,-3.87023,-46.001697,21,Maranhão,MA,2,Nordeste,NE,1875.58
2100436,Alto Alegre do Maranhão,-4.210626,-44.395835,21,Maranhão,MA,2,Nordeste,NE,392.751
2100550,Amapá do Maranhão,-1.67293,-45.949808,21,Maranhão,MA,2,Nordeste,NE,493.738
2108702,Pio XII,-3.851498,-45.09312,21,Maranhão,MA,2,Nordeste,NE,545.221
2100501,Alto Parnaíba,-9.508187,-46.213431,21,Maranhão,MA,2,Nordeste,NE,11127.384
2108504,Pindaré-Mirim,-3.693252,-45.440147,21,Maranhão,MA,2,Nordeste,NE,268.285
2100303,Aldeias Altas,-4.502864,-43.383424,21,Maranhão,MA,2,Nordeste,NE,1943.413
2108603,Pinheiro,-2.498042,-45.126895,21,Maranhão,MA,2,Nordeste,NE,1512.969
